0	6.625000	0.000000
1	6.593800	0.000000
2	6.718800	0.000000
3	6.531300	0.000000
4	6.875000	0.000000
5	6.968800	0.000000
6	7.156300	0.000000
7	6.906300	0.000000
8	6.750000	0.000000
9	6.781300	0.000000
10	6.718800	0.000000
11	6.656300	0.000000
12	6.531300	0.000000
13	6.437500	0.000000
14	6.437500	0.000000
15	6.281300	0.000000
16	6.125000	0.000000
17	6.187500	0.000000
18	6.281300	0.000000
19	6.343800	0.000000
20	6.218800	0.000000
21	6.218800	0.000000
22	6.156300	0.000000
23	5.968800	0.000000
24	5.937500	0.000000
25	5.687500	0.000000
26	6.000000	0.000000
27	5.968800	0.000000
28	6.218800	0.000000
29	6.406300	0.000000
30	6.406300	0.000000
31	6.343800	0.000000
32	6.500000	0.000000
33	6.562500	0.000000
34	6.312500	0.000000
35	6.156300	0.000000
36	6.187500	0.000000
37	6.250000	0.000000
38	6.218800	0.000000
39	6.250000	0.000000
40	6.218800	0.000000
41	6.187500	0.000000
42	6.562500	0.000000
43	6.437500	0.000000
44	6.187500	0.000000
45	5.812500	0.000000
46	6.031300	0.000000
47	5.875000	0.000000
48	5.937500	0.000000
49	5.937500	0.000000
50	5.812500	0.000000
51	5.468800	0.000000
52	5.656300	0.000000
53	5.781300	0.000000
54	5.937500	0.000000
55	6.000000	0.000000
56	6.156300	0.000000
57	6.468800	0.000000
58	6.343800	0.000000
59	6.187500	0.000000
60	6.093800	0.000000
61	6.218800	0.000000
62	6.531300	0.000000
63	6.843800	0.000000
64	6.812500	0.000000
65	6.687500	0.000000
66	6.593800	0.000000
67	6.375000	0.000000
68	6.437500	0.000000
69	6.593800	0.000000
70	6.750000	0.000000
71	7.156300	0.000000
72	6.875000	0.000000
73	6.843800	0.000000
74	6.750000	0.000000
75	6.875000	0.000000
76	6.906300	0.000000
77	6.937500	0.000000
78	7.187500	0.000000
79	7.281300	0.000000
80	6.968800	0.000000
81	7.093800	0.000000
82	7.093800	0.000000
83	7.062500	0.000000
84	7.000000	0.000000
85	7.187500	0.000000
86	7.500000	0.000000
87	7.437500	0.000000
88	7.656300	0.000000
89	7.500000	0.000000
90	7.562500	0.000000
91	7.031300	0.000000
92	7.156300	0.000000
93	7.312500	0.000000
94	7.531300	0.000000
95	7.406300	0.000000
96	7.250000	0.000000
97	7.406300	0.000000
98	7.562500	0.000000
99	7.468800	0.000000
100	7.468800	0.000000
101	7.250000	0.000000
102	7.156300	0.000000
103	7.312500	0.000000
104	7.375000	0.000000
105	7.500000	0.000000
106	7.468800	0.000000
107	7.468800	0.000000
108	7.625000	0.000000
109	7.437500	0.000000
110	7.093800	0.000000
111	6.906300	0.000000
112	7.000000	0.000000
113	6.906300	0.000000
114	6.593800	0.000000
115	6.718800	0.000000
116	6.906300	0.000000
117	6.812500	0.000000
118	6.687500	0.000000
119	6.281300	0.000000
120	6.187500	0.000000
121	6.218800	0.000000
122	6.312500	0.000000
123	6.468800	0.000000
124	6.156300	0.000000
125	5.531300	0.000000
126	5.375000	0.000000
127	5.562500	0.000000
128	5.750000	0.000000
129	5.437500	0.000000
130	5.437500	0.000000
131	5.656300	0.000000
132	5.718800	0.000000
133	5.500000	0.000000
134	5.562500	0.000000
135	5.656300	0.000000
136	5.562500	0.000000
137	5.406300	0.000000
138	5.625000	0.000000
139	5.468800	0.000000
140	5.468800	0.000000
141	5.531300	0.000000
142	5.406300	0.000000
143	5.250000	0.000000
144	5.250000	0.000000
145	5.218800	0.000000
146	4.906300	0.000000
147	4.906300	0.000000
148	5.250000	0.000000
149	5.343800	0.000000
150	5.218800	0.000000
151	5.343800	0.000000
152	5.406300	0.000000
153	5.656300	0.000000
154	5.718800	0.000000
155	5.625000	0.000000
156	5.406300	0.000000
157	5.531300	0.000000
158	5.500000	0.000000
159	5.500000	0.000000
160	5.468800	0.000000
161	5.281300	0.000000
162	5.312500	0.000000
163	5.218800	0.000000
164	4.812500	0.000000
165	5.000000	0.000000
166	4.937500	0.000000
167	5.000000	0.000000
168	4.968800	0.000000
169	5.000000	0.000000
170	5.062500	0.000000
171	5.000000	0.000000
172	4.937500	0.000000
173	5.000000	0.000000
174	5.343800	0.000000
175	5.437500	0.000000
176	5.343800	0.000000
177	5.187500	0.000000
178	5.156300	0.000000
179	4.937500	0.000000
180	4.531300	0.000000
181	4.218800	0.000000
182	4.281300	0.000000
183	4.406300	0.000000
184	4.343800	0.000000
185	4.000000	0.000000
186	4.312500	0.000000
187	4.218800	0.000000
188	4.250000	0.000000
189	4.093800	0.000000
190	4.031300	0.000000
191	4.031300	0.000000
192	3.937500	0.000000
193	3.718800	0.000000
194	3.687500	0.000000
195	3.718800	0.000000
196	3.812500	0.000000
197	3.906300	0.000000
198	3.937500	0.000000
199	4.031300	0.000000
200	4.312500	0.000000
201	4.375000	0.000000
202	4.531300	0.000000
203	4.593800	0.000000
204	4.500000	0.000000
205	4.531300	0.000000
206	4.312500	0.000000
207	4.375000	0.000000
208	4.406300	0.000000
209	4.406300	0.000000
210	4.406300	0.000000
211	4.500000	0.000000
212	4.500000	0.000000
213	4.468800	0.000000
214	4.437500	0.000000
215	4.375000	0.000000
216	4.406300	0.000000
217	4.312500	0.000000
218	4.343800	0.000000
219	4.218800	0.000000
220	4.125000	0.000000
221	4.062500	0.000000
222	4.156300	0.000000
223	4.156300	0.000000
224	4.000000	0.000000
225	4.062500	0.000000
226	3.968800	0.000000
227	3.968800	0.000000
228	3.937500	0.000000
229	3.843800	0.000000
230	3.812500	0.000000
231	3.718800	0.000000
232	3.781300	0.000000
233	3.812500	0.000000
234	3.750000	0.000000
235	3.812500	0.000000
236	3.656300	0.000000
237	3.625000	0.000000
238	3.656300	0.000000
239	3.750000	0.000000
240	3.812500	0.000000
241	3.812500	0.000000
